tc_id,title,source_sheet,source_row,area,menu_path,depth,entry_method,entry_evidence,text_input_required,focus_nav_required,mutation_suspected,baseline_screen_id,anchor_state,anchor_reason,confidence,recommended_probe
23.Settings#479.0,Settings / 접근성 - 텍스트 읽어주기,23.Settings,548,접근성,설정 > 접근성 > 텍스트 읽어주기 메뉴,2,DEEPLINK_CANDIDATE,baseline launched android.settings.ACCESSIBILITY_SETTINGS (d1 candidate; leaf unconfirmed),False,False,True,settings_d1_accessibility,PARTIAL,d1 screen in baseline; leaf not in single-pass observation (may exist deeper),0.4,PROBE_DEFER_MUTATION
23.Settings#480.0,Settings / 접근성 - 텍스트 읽어주기 - 허용,23.Settings,549,접근성,설정 > 접근성 > 텍스트 읽어주기 메뉴,2,DEEPLINK_CANDIDATE,baseline launched android.settings.ACCESSIBILITY_SETTINGS (d1 candidate; leaf unconfirmed),False,False,True,settings_d1_accessibility,PARTIAL,d1 screen in baseline; leaf not in single-pass observation (may exist deeper),0.4,PROBE_DEFER_MUTATION
23.Settings#481.0,Settings / 접근성 - 텍스트 읽어주기 - 거부,23.Settings,550,접근성,설정 > 접근성 > 텍스트 읽어주기 메뉴,2,DEEPLINK_CANDIDATE,baseline launched android.settings.ACCESSIBILITY_SETTINGS (d1 candidate; leaf unconfirmed),False,False,True,settings_d1_accessibility,PARTIAL,d1 screen in baseline; leaf not in single-pass observation (may exist deeper),0.4,PROBE_DEFER_MUTATION
23.Settings#482.0,Settings / 접근성 - 텍스트 읽어주기 - 거부,23.Settings,551,접근성,설정 > 접근성 > 텍스트 읽어주기 메뉴,2,DEEPLINK_CANDIDATE,baseline launched android.settings.ACCESSIBILITY_SETTINGS (d1 candidate; leaf unconfirmed),False,False,True,settings_d1_accessibility,PARTIAL,d1 screen in baseline; leaf not in single-pass observation (may exist deeper),0.4,PROBE_DEFER_MUTATION
23.Settings#483.0,Settings / 접근성 - 텍스트 읽어주기 - 설정,23.Settings,552,접근성,설정 > 접근성 > 텍스트 읽어주기 메뉴,2,DEEPLINK_CANDIDATE,baseline launched android.settings.ACCESSIBILITY_SETTINGS (d1 candidate; leaf unconfirmed),False,False,False,settings_d1_accessibility,PARTIAL,d1 screen in baseline; leaf not in single-pass observation (may exist deeper),0.4,PROBE_PRIORITY_HIGH
23.Settings#484.0,Settings / 접근성 - 텍스트 읽어주기 - 설정,23.Settings,553,접근성,설정 > 접근성 > 텍스트 읽어주기 메뉴,2,DEEPLINK_CANDIDATE,baseline launched android.settings.ACCESSIBILITY_SETTINGS (d1 candidate; leaf unconfirmed),False,False,False,settings_d1_accessibility,PARTIAL,d1 screen in baseline; leaf not in single-pass observation (may exist deeper),0.4,PROBE_PRIORITY_HIGH
23.Settings#485.0,Settings / 접근성 - 텍스트 읽어주기 - 설정,23.Settings,554,접근성,설정 > 접근성 > 텍스트 읽어주기 메뉴,2,DEEPLINK_CANDIDATE,baseline launched android.settings.ACCESSIBILITY_SETTINGS (d1 candidate; leaf unconfirmed),False,False,True,settings_d1_accessibility,PARTIAL,d1 screen in baseline; leaf not in single-pass observation (may exist deeper),0.4,PROBE_DEFER_MUTATION
23.Settings#486.0,Settings / 접근성 - 텍스트 읽어주기 - 설정,23.Settings,555,접근성,설정 > 접근성 > 텍스트 읽어주기 메뉴,2,DEEPLINK_CANDIDATE,baseline launched android.settings.ACCESSIBILITY_SETTINGS (d1 candidate; leaf unconfirmed),False,False,True,settings_d1_accessibility,PARTIAL,d1 screen in baseline; leaf not in single-pass observation (may exist deeper),0.4,PROBE_DEFER_MUTATION
23.Settings#487.0,Settings / 접근성 - 텍스트 읽어주기 - 설정,23.Settings,556,접근성,설정 > 접근성 > 텍스트 읽어주기 메뉴,2,DEEPLINK_CANDIDATE,baseline launched android.settings.ACCESSIBILITY_SETTINGS (d1 candidate; leaf unconfirmed),False,False,True,settings_d1_accessibility,PARTIAL,d1 screen in baseline; leaf not in single-pass observation (may exist deeper),0.4,PROBE_DEFER_MUTATION
23.Settings#488.0,Settings / 접근성 - 텍스트 읽어주기 - 설정,23.Settings,557,접근성,설정 > 접근성 > 텍스트 읽어주기 메뉴,2,DEEPLINK_CANDIDATE,baseline launched android.settings.ACCESSIBILITY_SETTINGS (d1 candidate; leaf unconfirmed),False,False,True,settings_d1_accessibility,PARTIAL,d1 screen in baseline; leaf not in single-pass observation (may exist deeper),0.4,PROBE_DEFER_MUTATION
23.Settings#489.0,Settings / 접근성 - 텍스트 읽어주기 - 설정,23.Settings,558,접근성,설정 > 접근성 > 텍스트 읽어주기 메뉴,2,DEEPLINK_CANDIDATE,baseline launched android.settings.ACCESSIBILITY_SETTINGS (d1 candidate; leaf unconfirmed),False,False,False,settings_d1_accessibility,PARTIAL,d1 screen in baseline; leaf not in single-pass observation (may exist deeper),0.4,PROBE_PRIORITY_HIGH
23.Settings#491.0,Settings / 접근성 - 디스플레이 크기 및 텍스트,23.Settings,560,접근성,설정 > 접근성 > 디스플레이 크기 및 텍스트,2,DEEPLINK_CANDIDATE,baseline launched android.settings.ACCESSIBILITY_SETTINGS (d1 candidate; leaf unconfirmed),True,False,False,settings_d1_accessibility,LEAF_LABEL_OBSERVED,"leaf label seen in d1 single-pass observation (label only, target not entered)",0.7,NO_ANCHOR_DEEPEN_NEEDED
23.Settings#492.0,Settings / 접근성 - 디스플레이 크기 및 텍스트,23.Settings,561,접근성,설정 > 접근성 > 디스플레이 크기 및 텍스트,2,DEEPLINK_CANDIDATE,baseline launched android.settings.ACCESSIBILITY_SETTINGS (d1 candidate; leaf unconfirmed),False,False,False,settings_d1_accessibility,LEAF_LABEL_OBSERVED,"leaf label seen in d1 single-pass observation (label only, target not entered)",0.7,NO_ANCHOR_DEEPEN_NEEDED
23.Settings#493.0,Settings / 접근성 - 디스플레이 크기 및 텍스트,23.Settings,562,접근성,설정 > 접근성 > 디스플레이 크기 및 텍스트,2,DEEPLINK_CANDIDATE,baseline launched android.settings.ACCESSIBILITY_SETTINGS (d1 candidate; leaf unconfirmed),False,False,True,settings_d1_accessibility,LEAF_LABEL_OBSERVED,"leaf label seen in d1 single-pass observation (label only, target not entered)",0.7,NO_ANCHOR_DEEPEN_NEEDED
23.Settings#494.0,Settings / 접근성 - 디스플레이 크기 및 텍스트,23.Settings,563,접근성,설정 > 접근성 > 디스플레이 크기 및 텍스트,2,DEEPLINK_CANDIDATE,baseline launched android.settings.ACCESSIBILITY_SETTINGS (d1 candidate; leaf unconfirmed),False,False,True,settings_d1_accessibility,LEAF_LABEL_OBSERVED,"leaf label seen in d1 single-pass observation (label only, target not entered)",0.7,NO_ANCHOR_DEEPEN_NEEDED
23.Settings#495.0,Settings / 접근성 - 디스플레이 크기 및 텍스트,23.Settings,564,접근성,설정 > 접근성 > 디스플레이 크기 및 텍스트,2,DEEPLINK_CANDIDATE,baseline launched android.settings.ACCESSIBILITY_SETTINGS (d1 candidate; leaf unconfirmed),False,False,True,settings_d1_accessibility,LEAF_LABEL_OBSERVED,"leaf label seen in d1 single-pass observation (label only, target not entered)",0.7,NO_ANCHOR_DEEPEN_NEEDED
23.Settings#496.0,Settings / 접근성 - 디스플레이 크기 및 텍스트,23.Settings,565,접근성,설정 > 접근성 > 디스플레이 크기 및 텍스트,2,DEEPLINK_CANDIDATE,baseline launched android.settings.ACCESSIBILITY_SETTINGS (d1 candidate; leaf unconfirmed),False,False,True,settings_d1_accessibility,LEAF_LABEL_OBSERVED,"leaf label seen in d1 single-pass observation (label only, target not entered)",0.7,NO_ANCHOR_DEEPEN_NEEDED
23.Settings#497.0,Settings / 접근성 - 디스플레이 크기 및 텍스트,23.Settings,566,접근성,설정 > 접근성 > 디스플레이 크기 및 텍스트,2,DEEPLINK_CANDIDATE,baseline launched android.settings.ACCESSIBILITY_SETTINGS (d1 candidate; leaf unconfirmed),True,False,False,settings_d1_accessibility,LEAF_LABEL_OBSERVED,"leaf label seen in d1 single-pass observation (label only, target not entered)",0.7,NO_ANCHOR_DEEPEN_NEEDED
23.Settings#498.0,Settings / 접근성 - 디스플레이 크기 및 텍스트,23.Settings,567,접근성,설정 > 접근성 > 디스플레이 크기 및 텍스트,2,DEEPLINK_CANDIDATE,baseline launched android.settings.ACCESSIBILITY_SETTINGS (d1 candidate; leaf unconfirmed),False,False,True,settings_d1_accessibility,LEAF_LABEL_OBSERVED,"leaf label seen in d1 single-pass observation (label only, target not entered)",0.7,NO_ANCHOR_DEEPEN_NEEDED
23.Settings#499.0,Settings / 접근성 - 디스플레이 크기 및 텍스트,23.Settings,568,접근성,설정 > 접근성 > 디스플레이 크기 및 텍스트,2,DEEPLINK_CANDIDATE,baseline launched android.settings.ACCESSIBILITY_SETTINGS (d1 candidate; leaf unconfirmed),False,False,False,settings_d1_accessibility,LEAF_LABEL_OBSERVED,"leaf label seen in d1 single-pass observation (label only, target not entered)",0.7,NO_ANCHOR_DEEPEN_NEEDED
23.Settings#500.0,Settings / 접근성 - 디스플레이 크기 및 텍스트,23.Settings,569,접근성,설정 > 접근성 > 디스플레이 크기 및 텍스트,2,DEEPLINK_CANDIDATE,baseline launched android.settings.ACCESSIBILITY_SETTINGS (d1 candidate; leaf unconfirmed),False,False,False,settings_d1_accessibility,LEAF_LABEL_OBSERVED,"leaf label seen in d1 single-pass observation (label only, target not entered)",0.7,NO_ANCHOR_DEEPEN_NEEDED
23.Settings#501.0,Settings / 접근성 - 디스플레이 크기 및 텍스트,23.Settings,570,접근성,설정 > 접근성 > 디스플레이 크기 및 텍스트,2,DEEPLINK_CANDIDATE,baseline launched android.settings.ACCESSIBILITY_SETTINGS (d1 candidate; leaf unconfirmed),False,False,False,settings_d1_accessibility,LEAF_LABEL_OBSERVED,"leaf label seen in d1 single-pass observation (label only, target not entered)",0.7,NO_ANCHOR_DEEPEN_NEEDED
23.Settings#502.0,Settings / 접근성 - 디스플레이 크기 및 텍스트,23.Settings,571,접근성,설정 > 접근성 > 디스플레이 크기 및 텍스트,2,DEEPLINK_CANDIDATE,baseline launched android.settings.ACCESSIBILITY_SETTINGS (d1 candidate; leaf unconfirmed),False,False,False,settings_d1_accessibility,LEAF_LABEL_OBSERVED,"leaf label seen in d1 single-pass observation (label only, target not entered)",0.7,NO_ANCHOR_DEEPEN_NEEDED
23.Settings#503.0,Settings / 접근성 - 디스플레이 크기 및 텍스트,23.Settings,572,접근성,설정 > 접근성 > 디스플레이 크기 및 텍스트,2,DEEPLINK_CANDIDATE,baseline launched android.settings.ACCESSIBILITY_SETTINGS (d1 candidate; leaf unconfirmed),False,False,True,settings_d1_accessibility,LEAF_LABEL_OBSERVED,"leaf label seen in d1 single-pass observation (label only, target not entered)",0.7,NO_ANCHOR_DEEPEN_NEEDED
23.Settings#504.0,Settings / 접근성 - 디스플레이 크기 및 텍스트,23.Settings,573,접근성,설정 > 접근성 > 디스플레이 크기 및 텍스트,2,DEEPLINK_CANDIDATE,baseline launched android.settings.ACCESSIBILITY_SETTINGS (d1 candidate; leaf unconfirmed),False,False,True,settings_d1_accessibility,LEAF_LABEL_OBSERVED,"leaf label seen in d1 single-pass observation (label only, target not entered)",0.7,NO_ANCHOR_DEEPEN_NEEDED
23.Settings#505.0,Settings / 접근성 - 디스플레이 크기 및 텍스트,23.Settings,574,접근성,설정 > 접근성 > 디스플레이 크기 및 텍스트,2,DEEPLINK_CANDIDATE,baseline launched android.settings.ACCESSIBILITY_SETTINGS (d1 candidate; leaf unconfirmed),False,False,True,settings_d1_accessibility,LEAF_LABEL_OBSERVED,"leaf label seen in d1 single-pass observation (label only, target not entered)",0.7,NO_ANCHOR_DEEPEN_NEEDED
23.Settings#506.0,Settings / 접근성 - 디스플레이 크기 및 텍스트,23.Settings,575,접근성,설정 > 접근성 > 디스플레이 크기 및 텍스트,2,DEEPLINK_CANDIDATE,baseline launched android.settings.ACCESSIBILITY_SETTINGS (d1 candidate; leaf unconfirmed),False,False,True,settings_d1_accessibility,LEAF_LABEL_OBSERVED,"leaf label seen in d1 single-pass observation (label only, target not entered)",0.7,NO_ANCHOR_DEEPEN_NEEDED
23.Settings#507.0,Settings / 접근성 - 디스플레이 크기 및 텍스트,23.Settings,576,접근성,설정 > 접근성 > 디스플레이 크기 및 텍스트,2,DEEPLINK_CANDIDATE,baseline launched android.settings.ACCESSIBILITY_SETTINGS (d1 candidate; leaf unconfirmed),False,False,True,settings_d1_accessibility,LEAF_LABEL_OBSERVED,"leaf label seen in d1 single-pass observation (label only, target not entered)",0.7,NO_ANCHOR_DEEPEN_NEEDED
23.Settings#508.0,Settings / 접근성 - 디스플레이 크기 및 텍스트,23.Settings,577,접근성,설정 > 접근성 > 디스플레이 크기 및 텍스트,2,DEEPLINK_CANDIDATE,baseline launched android.settings.ACCESSIBILITY_SETTINGS (d1 candidate; leaf unconfirmed),False,False,True,settings_d1_accessibility,LEAF_LABEL_OBSERVED,"leaf label seen in d1 single-pass observation (label only, target not entered)",0.7,NO_ANCHOR_DEEPEN_NEEDED
23.Settings#512.0,Settings / 접근성 - 색상 및 모션,23.Settings,581,접근성,설정 > 접근성 > 색상 및 모션,2,DEEPLINK_CANDIDATE,baseline launched android.settings.ACCESSIBILITY_SETTINGS (d1 candidate; leaf unconfirmed),False,False,False,settings_d1_accessibility,LEAF_LABEL_OBSERVED,"leaf label seen in d1 single-pass observation (label only, target not entered)",0.7,NO_ANCHOR_DEEPEN_NEEDED
23.Settings#513.0,Settings / 접근성 - 색상 및 모션,23.Settings,582,접근성,설정 > 접근성 > 색상 및 모션,2,DEEPLINK_CANDIDATE,baseline launched android.settings.ACCESSIBILITY_SETTINGS (d1 candidate; leaf unconfirmed),False,False,False,settings_d1_accessibility,LEAF_LABEL_OBSERVED,"leaf label seen in d1 single-pass observation (label only, target not entered)",0.7,NO_ANCHOR_DEEPEN_NEEDED
23.Settings#514.0,Settings / 접근성 - 색상 및 모션,23.Settings,583,접근성,설정 > 접근성 > 색상 및 모션,2,DEEPLINK_CANDIDATE,baseline launched android.settings.ACCESSIBILITY_SETTINGS (d1 candidate; leaf unconfirmed),False,False,True,settings_d1_accessibility,LEAF_LABEL_OBSERVED,"leaf label seen in d1 single-pass observation (label only, target not entered)",0.7,NO_ANCHOR_DEEPEN_NEEDED
23.Settings#515.0,Settings / 접근성 - 색상 및 모션,23.Settings,584,접근성,설정 > 접근성 > 색상 및 모션,2,DEEPLINK_CANDIDATE,baseline launched android.settings.ACCESSIBILITY_SETTINGS (d1 candidate; leaf unconfirmed),False,False,True,settings_d1_accessibility,LEAF_LABEL_OBSERVED,"leaf label seen in d1 single-pass observation (label only, target not entered)",0.7,NO_ANCHOR_DEEPEN_NEEDED
23.Settings#516.0,Settings / 접근성 - 색상 및 모션,23.Settings,585,접근성,설정 > 접근성 > 색상 및 모션,2,DEEPLINK_CANDIDATE,baseline launched android.settings.ACCESSIBILITY_SETTINGS (d1 candidate; leaf unconfirmed),False,False,True,settings_d1_accessibility,LEAF_LABEL_OBSERVED,"leaf label seen in d1 single-pass observation (label only, target not entered)",0.7,NO_ANCHOR_DEEPEN_NEEDED
23.Settings#517.0,Settings / 접근성 - 색상 및 모션,23.Settings,586,접근성,설정 > 접근성 > 색상 및 모션,2,DEEPLINK_CANDIDATE,baseline launched android.settings.ACCESSIBILITY_SETTINGS (d1 candidate; leaf unconfirmed),False,False,True,settings_d1_accessibility,LEAF_LABEL_OBSERVED,"leaf label seen in d1 single-pass observation (label only, target not entered)",0.7,NO_ANCHOR_DEEPEN_NEEDED
23.Settings#518.0,Settings / 접근성 - 색상 및 모션,23.Settings,587,접근성,설정 > 접근성 > 색상 및 모션,2,DEEPLINK_CANDIDATE,baseline launched android.settings.ACCESSIBILITY_SETTINGS (d1 candidate; leaf unconfirmed),False,False,True,settings_d1_accessibility,LEAF_LABEL_OBSERVED,"leaf label seen in d1 single-pass observation (label only, target not entered)",0.7,NO_ANCHOR_DEEPEN_NEEDED
23.Settings#519.0,Settings / 접근성 - 색상 및 모션,23.Settings,588,접근성,설정 > 접근성 > 색상 및 모션,2,DEEPLINK_CANDIDATE,baseline launched android.settings.ACCESSIBILITY_SETTINGS (d1 candidate; leaf unconfirmed),False,False,True,settings_d1_accessibility,LEAF_LABEL_OBSERVED,"leaf label seen in d1 single-pass observation (label only, target not entered)",0.7,NO_ANCHOR_DEEPEN_NEEDED
23.Settings#520.0,Settings / 접근성 - 색상 및 모션,23.Settings,589,접근성,설정 > 접근성 > 색상 및 모션,2,DEEPLINK_CANDIDATE,baseline launched android.settings.ACCESSIBILITY_SETTINGS (d1 candidate; leaf unconfirmed),False,False,False,settings_d1_accessibility,LEAF_LABEL_OBSERVED,"leaf label seen in d1 single-pass observation (label only, target not entered)",0.7,NO_ANCHOR_DEEPEN_NEEDED
23.Settings#521.0,Settings / 접근성 - 색상 및 모션,23.Settings,590,접근성,설정 > 접근성 > 색상 및 모션,2,DEEPLINK_CANDIDATE,baseline launched android.settings.ACCESSIBILITY_SETTINGS (d1 candidate; leaf unconfirmed),False,False,True,settings_d1_accessibility,LEAF_LABEL_OBSERVED,"leaf label seen in d1 single-pass observation (label only, target not entered)",0.7,NO_ANCHOR_DEEPEN_NEEDED
23.Settings#522.0,Settings / 접근성 - 색상 및 모션,23.Settings,591,접근성,설정 > 접근성 > 색상 및 모션,2,DEEPLINK_CANDIDATE,baseline launched android.settings.ACCESSIBILITY_SETTINGS (d1 candidate; leaf unconfirmed),False,False,True,settings_d1_accessibility,LEAF_LABEL_OBSERVED,"leaf label seen in d1 single-pass observation (label only, target not entered)",0.7,NO_ANCHOR_DEEPEN_NEEDED
